nct_number,min_age,max_age,gender,bmi_min,bmi_max,hba1c_min,hba1c_max,pregnant_allowed
NCT05553912,18.0,,All,,,8.0,,True
NCT05335629,18.0,75.0,All,,,,,False
NCT04653805,31.0,100.0,All,,,,,True
NCT06380322,18.0,,All,,,,,False
NCT06330194,18.0,75.0,All,,,,91.0,False
NCT00108485,18.0,,All,,,9.5,,False
NCT03559621,18.0,,Female,,,,,True
NCT02416193,18.0,75.0,All,,,13.0,,False
NCT02011100,25.0,50.0,All,38.0,,,,True
NCT03030300,18.0,78.0,All,,,,,True
NCT06219850,40.0,55.0,All,,,,,True
NCT07262203,50.0,,All,,,,,True
NCT00237640,18.0,,All,,,6.0,,False
NCT00065676,18.0,65.0,All,,25.0,,8.5,False
NCT02175537,18.0,,All,,,,,False
NCT03962686,18.0,75.0,All,,,,,True
NCT06999551,18.0,70.0,All,,,,,False
NCT03519529,,,Male,,,,,True
NCT03593135,30.0,60.0,All,,,,,True
NCT03889977,30.0,55.0,All,,,,,True
NCT06145360,20.0,70.0,All,,,,,False
NCT01181882,40.0,80.0,All,,,,,False
NCT06721442,18.0,,All,,,,,False
NCT06376305,18.0,,All,30.0,,48.0,,False
NCT07131410,18.0,,All,,,,,True
NCT03077997,25.0,80.0,All,,,,,True
NCT01313949,18.0,75.0,All,,,,7.0,True
NCT00737633,19.0,70.0,All,,,,,True
NCT00289237,30.0,60.0,All,,,,,True
NCT01751399,18.0,75.0,All,,,,,False
NCT03464812,18.0,,All,,,,,False
NCT00985179,40.0,70.0,All,,,,,True
NCT03324776,18.0,,All,,,7.5,,False
NCT01904032,21.0,,Female,,,,,False
NCT06496893,30.0,70.0,All,,,,,False
NCT06434623,18.0,,All,,,,,True
NCT07272304,18.0,,All,,,,,True
NCT02062034,30.0,75.0,All,,,,,False
NCT02148250,30.0,65.0,All,25.0,38.0,,,False
NCT02738086,50.0,85.0,All,,,,,True
NCT03737240,18.0,80.0,All,,,9.0,,False
NCT03761446,60.0,80.0,All,40.0,,,,True
NCT00707993,65.0,90.0,All,,,,,False
NCT02982330,30.0,90.0,All,,,,,True
NCT06770829,30.0,65.0,All,,,7.5,,True
NCT02637973,18.0,75.0,All,,45.0,,8.0,False
NCT01887067,18.0,70.0,All,,,,,False
NCT04217759,18.0,29.0,All,,,,,True
NCT04256304,18.0,65.0,All,,,,,False
NCT01429506,20.0,70.0,All,27.5,,,,False
NCT06003153,18.0,50.0,All,,,,,False
NCT05866497,20.0,70.0,All,30.0,,,,False
NCT07285317,18.0,65.0,All,,,,,True
NCT02242149,30.0,75.0,All,,,,,False
NCT06769906,18.0,80.0,All,,,,,False
NCT03269058,30.0,65.0,All,25.0,35.0,,,False
NCT00203632,18.0,,All,,,10.0,,True
NCT03719911,18.0,,All,,,,,False
NCT01208558,20.0,90.0,All,40.0,,,,True
NCT00854984,35.0,,All,,,,,True
NCT03098654,18.0,,All,,,,,True
NCT05538819,18.0,,All,,,,,True
NCT05919706,18.0,,All,,,,,True
NCT01403571,35.0,75.0,All,,,,,False
NCT05165693,21.0,75.0,All,18.5,,,,False
NCT00078052,,,All,,,,,True
NCT06053177,18.0,90.0,All,,,48.0,,False
NCT04558827,18.0,80.0,All,,,,,False
NCT03713996,40.0,75.0,All,,,,,False
NCT02324010,40.0,80.0,All,,,,,False
NCT05437848,18.0,74.0,All,25.0,35.0,,,False
NCT05341388,60.0,80.0,All,,,,,True
NCT05118945,6.0,45.0,All,,,,,True
NCT00701051,50.0,75.0,All,,,,,False
NCT02250066,20.0,,All,,,,,True
NCT06239506,18.0,75.0,All,,,7.0,,False
NCT00228891,20.0,90.0,All,,,,,False
NCT05266404,18.0,55.0,All,18.5,30.0,,,False
NCT06272136,18.0,65.0,All,,,,,True
NCT00724087,21.0,40.0,All,20.0,27.0,,,False
NCT00721019,21.0,40.0,All,20.0,27.0,,,False
NCT04907110,65.0,80.0,All,,,,,True
NCT00596427,30.0,70.0,All,18.5,,,,False
NCT06401876,21.0,,All,,35.0,,,True
NCT04783441,18.0,,All,,,,,False
NCT01441323,14.0,18.0,All,,,,,True
NCT03281486,18.0,,All,,,,,False
NCT04433598,20.0,64.0,All,,,,,False
NCT03811470,18.0,,All,,,,,True
NCT00287651,18.0,,All,,,,,False
NCT03792685,18.0,65.0,Male,,,,,True
NCT04858854,18.0,90.0,All,,,,,True
NCT01021930,18.0,75.0,All,,,,,False
NCT00562133,40.0,70.0,All,,40.0,,,False
NCT04639414,25.0,75.0,All,,,,9.5,False
NCT06767761,18.0,,All,,,,,False
NCT04994288,18.0,75.0,All,,35.0,,11.0,True
NCT05668325,18.0,,All,,,,,True
NCT06241638,18.0,80.0,All,,,,,True
NCT00515723,18.0,60.0,All,,,,,False
NCT05093517,18.0,70.0,All,,,10.0,,False
NCT07061574,9.0,21.0,All,,95.0,,,False
NCT01034618,40.0,70.0,Male,,35.0,,,True
NCT05464784,21.0,75.0,All,,,,,True
NCT00771004,18.0,75.0,All,,,,,False
NCT01107717,18.0,80.0,All,,,,,True
NCT01083043,18.0,65.0,All,35.0,,,,False
NCT04473430,18.0,80.0,All,,,,,False
NCT07099937,18.0,80.0,All,,,,,False
NCT04009642,18.0,,All,,,,,False
NCT05231031,45.0,65.0,All,,,,,True
NCT00037297,,100.0,All,,,,,True
NCT03261362,30.0,60.0,All,,,,,False
NCT00820573,18.0,70.0,All,,,7.5,,False
NCT01456130,20.0,,All,,,,,False
NCT05816941,40.0,75.0,All,,,,,False
NCT02061969,18.0,,All,,,7.5,,True
NCT00936663,19.0,70.0,All,,,,,True
NCT00037258,,,All,,,,,True
NCT07165171,18.0,,All,,,,,False
NCT00732602,18.0,,All,,,,,True
NCT01507038,20.0,75.0,All,,,,,False
NCT06849843,18.0,75.0,All,,40.0,,11.0,True
NCT00870831,18.0,65.0,All,,,,,True
NCT04722289,,,All,,,,,True
NCT03796975,18.0,70.0,All,,,,,False
NCT04991142,18.0,,All,,,,,False
NCT00362518,18.0,75.0,All,,,,,False
NCT00697580,14.0,18.0,All,,,,,False
NCT04326192,21.0,70.0,All,,,,,False
NCT04155619,30.0,80.0,All,,,5.7,12.0,False
NCT06025721,18.0,,All,,,,,False
NCT00264394,18.0,,All,,,,,False
NCT03940300,18.0,,All,,,,,False
NCT06973954,18.0,,All,,,,,True
NCT06857994,65.0,,All,,35.0,,,True
NCT01436916,20.0,,All,,,,,True
NCT05579977,18.0,75.0,All,23.0,,7.0,10.0,True
NCT06009055,30.0,70.0,All,30.0,,,,True
NCT05154045,21.0,75.0,All,18.5,,,,False
NCT01631084,18.0,,All,,,6.5,,True
NCT03383627,18.0,,All,,,,,False
NCT02302443,18.0,70.0,All,,,,,False
NCT03178019,18.0,50.0,All,25.0,25.0,,,False
NCT04965935,19.0,,All,,45.0,,12.0,False
NCT01507116,18.0,,All,,,,,False
NCT05342545,18.0,,All,,,,,True
NCT06322212,40.0,65.0,All,,,,,False
NCT00469833,30.0,65.0,All,,,,,True
NCT06869057,18.0,,All,,,,,False
NCT00054925,25.0,,All,,,,,True
NCT00222781,30.0,55.0,All,19.0,25.0,,6.0,False
NCT01429818,18.0,,All,,,,,False
NCT00136773,21.0,85.0,All,,,,,False
NCT02987751,18.0,65.0,All,40.0,,7.5,,True
NCT01392027,18.0,,All,,,,,False
NCT05310526,18.0,90.0,All,,,,,False
NCT03459079,21.0,75.0,All,,,6.0,9.0,False
NCT06628297,60.0,,All,,,,,True
NCT01754792,18.0,70.0,All,,,5.7,6.4,True
NCT06593327,,,All,,,,,True
NCT00374361,8.0,18.0,All,,,,,False
NCT06094920,18.0,,All,,,,,False
NCT00834626,25.0,75.0,All,,,8.0,,False
NCT03289494,18.0,75.0,All,,,,,False
NCT00677599,,70.0,Female,,,10.0,,True
NCT00230087,18.0,65.0,All,,,,,False
NCT01074762,40.0,,All,,,,,True
NCT03196024,18.0,,All,,,,,False
NCT07038213,18.0,65.0,All,,,,,False
NCT05317585,18.0,,Female,,,6.5,,True
NCT01823510,18.0,75.0,All,,,,,False
NCT01035879,18.0,70.0,All,26.0,,,,True
NCT06107816,18.0,,All,,,,,False
NCT01418716,18.0,,All,,,7.0,,True
NCT02229383,18.0,130.0,All,,,7.5,12.0,True
NCT02409238,55.0,,All,,,,8.0,True
NCT05161741,18.0,,All,,,,,False
NCT06982859,18.0,70.0,All,,,,,True
NCT05227105,18.0,75.0,All,,,5.7,,False
NCT02735837,,,All,,,,,False
NCT03917576,18.0,60.0,Female,,,,,True
NCT04016584,19.0,,All,,,8.0,8.0,False
NCT03290768,65.0,,All,,,,,False
NCT04126291,18.0,,All,,,,,True
NCT03281083,21.0,60.0,Male,,,,,True
NCT06605508,30.0,75.0,Male,,,,,True
NCT05666479,18.0,,All,,,,,False
NCT01170442,18.0,60.0,All,,,,,True
NCT04708574,20.0,55.0,Female,,,,,False
NCT01991054,18.0,80.0,All,,,,,True
NCT03686657,18.0,70.0,All,30.0,,8.0,,False
NCT06119204,18.0,70.0,All,30.0,,,,False
NCT06061510,18.0,70.0,All,,,9.0,,False
NCT06032429,45.0,80.0,All,,,,,True
NCT02565706,,,Female,,,,,False
NCT04573296,18.0,65.0,All,,,,,False
NCT07215533,14.0,30.0,All,25.0,,,,True
NCT00970099,20.0,50.0,All,27.0,,,,False
NCT06688461,45.0,75.0,All,35.0,,6.5,,True
NCT06691256,65.0,,All,,,,,True
NCT05395442,18.0,65.0,All,,,,,True
NCT06435156,18.0,84.0,All,,,,,False
NCT04076007,35.0,75.0,All,,25.0,,,True
NCT01577095,20.0,65.0,All,,,,,False
NCT05633784,18.0,,All,,,,,True
NCT01863147,55.0,70.0,All,,,,,False
NCT00699686,35.0,80.0,All,,,7.0,,False
NCT03661684,18.0,50.0,All,,,,9.0,False
NCT02134860,18.0,35.0,Male,,25.0,,,True
NCT00726713,25.0,80.0,All,,,,,False
NCT02967354,,,All,,,,,False
NCT00468364,,,All,,,,,False
NCT06695221,24.0,70.0,All,25.0,,5.5,,False
NCT02021890,40.0,70.0,All,,,,,True
NCT01179815,18.0,,All,,,,,True
NCT03655535,18.0,75.0,All,,,,,False
NCT05786703,18.0,54.0,All,,,,,False
NCT07118098,1.0,45.0,All,,,,,True
NCT01794143,30.0,,All,,,,,False
NCT06206317,7.0,18.0,All,,,,,True
NCT05263310,75.0,,All,,,,8.0,True
NCT00678080,18.0,52.0,Female,,,,9.0,False
NCT05795439,18.0,,All,,,,,False
NCT05628259,18.0,,All,,,,,True
NCT00491543,18.0,75.0,All,,,,,True
NCT04572802,30.0,90.0,All,40.0,,,,True
NCT01975935,18.0,,All,27.0,,6.4,6.5,False
NCT05780905,40.0,65.0,All,,,,,False
NCT03926598,12.0,,All,,,,,True
NCT04779164,40.0,70.0,Female,,,,,True
NCT04504305,40.0,65.0,All,,,7.1,,True
NCT00738114,18.0,,All,,,,,True
NCT02062047,30.0,70.0,All,,,,,False
NCT02373059,18.0,,All,,,,,False
NCT00316082,18.0,77.0,All,,,,,False
NCT02771821,60.0,,All,,,,,True
NCT02723019,18.0,,All,,,,,False
NCT03020264,75.0,,All,,,,,True
NCT03826472,18.0,75.0,All,,,,,False
NCT01213212,40.0,80.0,All,,,,,False
NCT00811889,18.0,,All,,,10.0,,False
NCT04694053,,,Male,,,,,True
NCT03175315,16.0,75.0,All,,,7.0,,False
NCT01464437,18.0,75.0,All,25.0,,,,True
NCT06906081,40.0,,All,,,100.0,,False
NCT02024399,8.0,17.0,All,,,,,True
NCT01617031,18.0,,All,,,,,True
NCT01463449,30.0,60.0,All,,,,,True
NCT03105011,18.0,70.0,All,,,,,True
NCT02916589,18.0,85.0,All,30.0,,,,False
NCT00970294,40.0,70.0,All,,,,,True
NCT07270822,18.0,,All,,,,,False
NCT01240980,18.0,65.0,All,,,,,True
NCT05092399,18.0,70.0,All,60.0,,,,True
NCT00362960,30.0,,All,,,,,False
NCT01392677,18.0,,All,,,7.7,,True
NCT00678522,40.0,70.0,All,,35.0,,10.0,False
NCT01867970,40.0,70.0,All,,,,,True
NCT06273020,18.0,80.0,All,,,,,False
NCT06790550,15.0,75.0,All,,,,,True
NCT02106585,18.0,70.0,All,25.0,40.0,,,True
NCT04891627,20.0,65.0,All,,,,,False
NCT04340648,18.0,99.0,All,,,,,False
NCT06108076,18.0,80.0,All,,,,,False
NCT04791787,18.0,70.0,All,,,,,True
NCT07252193,18.0,29.0,All,,,,,True
NCT06396819,60.0,,All,,,,,True
NCT00824603,25.0,,All,,,,,True
NCT00525629,40.0,75.0,All,30.0,,,,False
NCT06544876,50.0,99.0,All,,,,,True
NCT00559286,18.0,,Male,,,,,True
NCT05038176,21.0,,Male,,,,,True
NCT03053518,21.0,70.0,All,,,,7.0,False
NCT02434315,18.0,,All,,,,,False
NCT01777282,20.0,,All,,,,,False
NCT03739125,19.0,75.0,All,,,7.0,10.0,False
NCT06529965,18.0,,All,,,,,True
NCT04332354,18.0,,All,35.0,,,,True
NCT00784433,40.0,75.0,All,,,,7.0,False
NCT02848547,40.0,63.0,All,,,,,True
NCT00063674,7.0,10.0,Female,,,,,False
NCT03704389,18.0,,All,,,,,True
NCT03731637,50.0,85.0,All,,,,,True
NCT05337306,18.0,85.0,All,,,,,False
NCT05574231,18.0,99.0,All,,,,,True
NCT02919397,18.0,65.0,All,25.0,,,,False
NCT01947790,40.0,75.0,All,,,,,True
NCT03317028,18.0,75.0,All,,,,,False
NCT01152372,18.0,65.0,All,,,,,True
NCT01786421,18.0,80.0,All,,,,,True
NCT02973477,18.0,,All,,,,,False
NCT02058641,18.0,60.0,All,,,,,False
NCT05271695,30.0,74.0,All,,,7.0,7.0,False
NCT03823664,18.0,65.0,All,,,,,True
NCT05984979,18.0,,All,,,,,False
NCT02137070,20.0,75.0,All,,,,,True
NCT03193229,21.0,80.0,All,,,,,False
NCT03130894,30.0,80.0,All,,,,,True
NCT02621489,18.0,80.0,All,,,,,False
NCT00676923,18.0,,All,,,,,True
NCT03259789,20.0,,All,,,,,False
NCT03264352,45.0,79.0,All,,,10.0,,False
NCT04392570,18.0,65.0,All,,,,,True
NCT05872269,18.0,80.0,All,,,,,False
NCT06642272,18.0,,All,,,,,True
NCT01645332,18.0,60.0,All,18.5,,,,True
NCT05786521,65.0,90.0,All,27.0,,,,True
NCT03703869,18.0,,All,,,,,True
NCT00729040,18.0,,All,,,,,False
NCT07079722,18.0,,All,,,,,False
NCT01655810,50.0,70.0,All,,,,,False
NCT01294436,20.0,,All,,,,,True
NCT05276778,18.0,70.0,All,,,,,True
NCT02741050,18.0,70.0,All,,,,,False
NCT01031680,45.0,,All,,,,,True
NCT07099482,18.0,75.0,All,,,,,False
NCT04117763,18.0,85.0,All,,,,,True
NCT06330480,50.0,75.0,All,,,,,True
NCT00443755,20.0,,All,,,,,True
NCT04542148,,50.0,All,,,,,True
NCT01374594,18.0,70.0,All,30.0,,,,True
NCT05762471,18.0,75.0,All,27.0,,7.0,,True
NCT06144593,35.0,75.0,All,27.0,,48.0,,True
NCT03620773,12.0,21.0,All,35.0,,,12.0,False
NCT04927871,20.0,79.0,All,,,,,False
NCT01027585,18.0,80.0,All,,,,,True
NCT00575172,20.0,85.0,All,,,,,False
NCT03283657,18.0,,All,,,,,False
NCT00743756,65.0,85.0,All,,,,,True
NCT02478190,18.0,,All,,,,,False
NCT06861790,20.0,75.0,All,,,,,True
NCT02466880,18.0,75.0,All,,,,,False
NCT01010100,40.0,75.0,All,,20.0,,,False
NCT05407662,18.0,,All,,,,,True
NCT06644651,18.0,,All,,,,,True
NCT01511393,18.0,,All,,,,,True
NCT05110625,18.0,75.0,All,,,,,False
NCT00734383,19.0,29.0,All,,,,,True
NCT04824586,40.0,70.0,All,,,,,True
NCT03826381,18.0,90.0,All,,,,,False
NCT02656069,18.0,75.0,All,,,9.0,,False
NCT06783218,30.0,70.0,All,,,,,False
NCT02845024,35.0,60.0,All,,,,,False
NCT06513026,18.0,70.0,All,,,,,False
NCT06643806,20.0,70.0,All,,,,,True
NCT06570980,18.0,,All,,,,,True
NCT00217061,18.0,,All,,,,,True
NCT00355537,18.0,,Male,,,,,True
NCT05033054,18.0,80.0,All,,,,,False
NCT00489879,20.0,75.0,All,23.0,,,10.0,True
NCT06590649,18.0,,All,,,,,True
NCT02974504,20.0,,All,,40.0,,10.0,True
NCT05166525,18.0,,All,,,,,True
NCT05902546,30.0,60.0,All,,,,,True
NCT01950676,30.0,70.0,All,,,7.5,,False
NCT02298803,,,All,,,,,True
NCT00395031,18.0,65.0,All,,,,,True
NCT05041491,18.0,64.0,All,,,,,False
NCT06094491,18.0,,All,30.0,,,,True
NCT02627534,35.0,,All,,,,,False
NCT00145392,18.0,45.0,Female,27.0,,,,False
NCT05870358,31.0,65.0,All,,,,,False
NCT04998032,18.0,75.0,All,,35.0,,11.0,True
NCT07075133,45.0,70.0,All,,,8.0,,True
NCT05743907,19.0,,All,,40.0,,10.0,True
NCT07246421,30.0,70.0,All,26.0,,,,False
NCT03883412,21.0,60.0,All,35.0,,,,False
NCT01208701,40.0,,All,,,,,False
NCT03047278,18.0,59.0,All,,,,,True
NCT06778005,18.0,65.0,All,,,6.5,,False
NCT06694935,18.0,64.0,All,18.0,,10.5,,False
NCT00200018,18.0,70.0,All,,,7.5,11.0,True
NCT04356898,18.0,65.0,All,,,,,False
NCT03583593,19.0,,All,,,,,False
NCT04336800,18.0,,All,,,,,False
NCT00651105,30.0,75.0,All,,,,,True
NCT04025762,60.0,,All,,,,10.0,True
NCT00225264,45.0,85.0,All,,,,,False
NCT05180604,20.0,,All,,,,,True
NCT03362554,40.0,65.0,All,25.0,,,,True
NCT05781334,18.0,,All,,,,,False
NCT06434922,18.0,60.0,All,,,,,True
NCT03449199,18.0,,All,,,,,False
NCT05765292,18.0,70.0,All,,,6.5,11.0,False
NCT00172536,40.0,70.0,All,,,,,True
NCT05047237,65.0,,All,,,,,True
NCT07167693,18.0,,All,,,,,False
NCT05581043,18.0,,All,,,70.0,,True
NCT02743598,18.0,65.0,All,27.0,,,,False
NCT02153190,18.0,70.0,All,,35.0,7.5,,False
NCT00610038,,,All,,,,,False
NCT07104383,18.0,,All,,,7.0,,True
NCT00327015,18.0,77.0,All,,,,,False
NCT01026688,18.0,,All,,,,,True
NCT01950806,50.0,,All,,,,,True
NCT00171119,35.0,75.0,All,,,,,False
NCT03243136,18.0,,All,,,,,False
NCT01777893,10.0,70.0,All,25.0,,,,False
NCT07071545,,,All,,,,,True
NCT06624267,60.0,,All,,,,,True
NCT04698486,30.0,70.0,All,,,,,False
NCT00658463,30.0,75.0,All,,,9.0,,False
NCT06251635,18.0,35.0,Female,,,6.0,,False
NCT02551640,18.0,,All,25.0,,5.7,,False
NCT01702311,18.0,80.0,All,,,,,False
NCT00606112,18.0,55.0,All,,,7.5,,True
NCT04090840,18.0,,All,30.0,,,,False
NCT03249610,25.0,55.0,All,,,,,False
NCT02451722,18.0,80.0,All,,,,,True
NCT01722474,20.0,70.0,All,,,,,False
NCT01049750,18.0,80.0,Male,,,,,True
NCT05211375,18.0,,All,,,7.0,,False
NCT00535925,40.0,70.0,All,,,,,True
NCT05719675,18.0,,All,,,,,True
NCT04836546,18.0,,All,,,,,False
NCT03001336,60.0,,All,,,,,False
NCT05687968,20.0,,All,,,,,False
NCT03222245,18.0,,All,,,,,False
NCT00316667,18.0,69.0,All,,,,,False
NCT03544411,30.0,60.0,All,,,,,False
NCT02541838,55.0,80.0,All,,,5.7,9.0,True
NCT01461330,30.0,90.0,All,40.0,,,,True
NCT02814838,18.0,45.0,All,,,,,False
NCT03964428,30.0,50.0,All,,,,,False
NCT03667300,20.0,,All,,,,,False
NCT07270016,16.0,24.0,All,,,,,True
NCT01301456,18.0,70.0,Female,22.0,40.0,7.0,10.0,True
NCT04438018,18.0,70.0,All,,,,,True
NCT04227769,18.0,70.0,All,30.0,25.0,,,False
NCT03925948,18.0,,All,,,7.0,,True
NCT00969566,18.0,90.0,All,,,7.0,,False
NCT03657537,35.0,70.0,All,23.0,,,9.5,False
NCT05611684,18.0,75.0,All,,,7.5,,True
NCT06526650,18.0,,All,25.0,,,,False
NCT06526273,18.0,,All,25.0,,,,False
NCT02671136,35.0,80.0,All,,,,,True
NCT02983214,50.0,,All,,,,,True
NCT00829296,50.0,85.0,All,,35.0,,8.5,False
NCT04976881,18.0,44.0,Female,,,,,False
NCT05975528,50.0,85.0,All,,,10.0,,False
NCT07144670,18.0,,Male,,,,,True
NCT00506961,20.0,75.0,All,,,,,True
NCT06492330,18.0,65.0,All,,,,,False
NCT03531177,18.0,,All,,,,,True
NCT00522158,40.0,85.0,All,,,,,True
NCT01945216,,,All,,,,,True
NCT05236335,18.0,,All,,,,,True
NCT03196336,18.0,80.0,All,,,,,True
NCT02330549,18.0,75.0,All,30.0,,,,False
NCT05958368,18.0,65.0,All,,,,,False
NCT05902156,18.0,65.0,All,,,,,False
NCT07237841,18.0,65.0,All,30.0,,,7.0,False
NCT07098663,18.0,60.0,All,,,,,False
NCT00021918,30.0,70.0,All,,,,,True
NCT03955952,18.0,80.0,All,30.0,,6.4,,True
NCT00005462,,100.0,Male,,,,,True
NCT04254016,21.0,75.0,All,,,,,True
NCT07128186,40.0,75.0,All,,,,,True
NCT01892124,18.0,,All,,,,,False
NCT05159570,18.0,,All,,,,,True
NCT02285205,20.0,,All,,,7.0,8.5,False
NCT04617275,18.0,75.0,All,,,,,True
NCT02817152,35.0,75.0,All,,,,,False
NCT05034380,18.0,30.0,Male,,,,,True
NCT01399645,18.0,,All,,,6.5,,False
NCT02288585,30.0,75.0,All,20.0,,,,True
NCT05542147,18.0,75.0,All,,,,8.0,False
NCT05349955,65.0,,All,,,,,False
NCT03832907,18.0,,All,,,,,False
NCT06923644,40.0,75.0,All,25.0,,6.0,,False
NCT05857319,18.0,85.0,All,,,,,False
NCT07169422,18.0,,All,,,,,True
NCT02910518,18.0,64.0,All,,,,,True
NCT02622672,20.0,80.0,All,,,,,False
NCT06284681,18.0,,All,27.0,,,,True
NCT00806338,18.0,65.0,All,,,7.5,,True
NCT05526131,18.0,,All,,,,,True
NCT01599442,18.0,,All,,,,,True
NCT00816608,20.0,,All,,,,,True
NCT05745090,40.0,99.0,All,,,,,False
NCT00085800,,100.0,All,,,,,True
NCT03881540,30.0,65.0,All,,,,,False
NCT02500628,18.0,,All,,,,,True
NCT03033407,19.0,,All,,,,,False
NCT07126587,18.0,99.0,All,,,,,True
NCT04899271,18.0,45.0,All,,,,,False
NCT01705210,40.0,75.0,All,,,,,False
NCT03920683,18.0,,All,,,,,True
NCT06867965,18.0,75.0,All,,,,,False
NCT02076347,18.0,,All,,,,,True
NCT04636307,35.0,90.0,All,,,10.0,,True
NCT05081037,21.0,45.0,Female,,,,,True
NCT01348867,18.0,75.0,All,,,8.0,7.0,True
NCT03840161,18.0,90.0,All,,,,10.0,False
NCT05892861,20.0,,All,,,10.0,,True
NCT04990427,18.0,75.0,All,,,8.0,,True
NCT01053234,30.0,75.0,All,25.0,,,8.5,False
NCT05277558,12.0,17.0,All,,,,,False
NCT04456192,30.0,65.0,Female,30.0,24.9,,,True
NCT02684929,18.0,40.0,All,,,,,True
NCT02513875,20.0,60.0,Female,,,,,False
NCT03500016,40.0,65.0,Male,,,,,True
NCT03378271,18.0,79.0,All,,,,,False
NCT06283264,18.0,75.0,All,,,,,True
NCT02544347,35.0,65.0,All,,,,,False
NCT01972542,19.0,70.0,All,,,,10.0,False
NCT02589028,19.0,80.0,All,,,,6.0,False
NCT00875108,30.0,70.0,All,,,,,False
NCT06895980,18.0,,All,,,,,False
NCT03983499,18.0,,All,,,,,False
NCT01829061,18.0,,All,,,,,True
NCT06376240,18.0,,All,,,9.0,,False
NCT00649246,,,All,,,,,True
NCT02244879,35.0,85.0,All,,,,,False
NCT06388213,18.0,80.0,All,,,,,True
NCT01991093,18.0,85.0,All,,,,,True
NCT06999356,18.0,89.0,All,,,,,False
NCT00046501,9.0,17.0,All,,,,,True
NCT04281186,65.0,,All,,,10.0,,True
NCT00482976,18.0,70.0,All,,,,,False
NCT03366337,18.0,65.0,All,,,10.0,,False
NCT04885712,19.0,,All,,,,10.5,False
NCT04804774,18.0,70.0,All,,,,,False
NCT02246400,18.0,,All,,,,,False
NCT02660047,19.0,74.0,All,23.0,,6.5,,False
NCT05887271,18.0,,All,30.0,,,,False
NCT05695170,18.0,,All,,,5.7,,False
NCT01422421,20.0,,All,,,,,False
NCT00994682,18.0,70.0,All,,,,,False
NCT02204384,18.0,,All,,,,,True
NCT06694974,35.0,65.0,All,,,,,False
NCT01123187,18.0,65.0,All,,,,,False
NCT04167761,18.0,80.0,All,,,,,True
NCT03305939,18.0,50.0,Female,,,,,False
NCT04786340,18.0,75.0,All,,,,,False
NCT02587936,18.0,85.0,All,,,,,True
NCT01875341,18.0,,All,,,,,False
NCT05794009,55.0,80.0,All,,,,,True
NCT00642434,45.0,85.0,All,,,,,True
NCT01083108,18.0,60.0,All,,,,,False
NCT06007404,14.0,18.0,All,5.0,,5.7,,False
NCT06764069,21.0,75.0,All,,,,,False
NCT07187479,18.0,,All,,,,,False
NCT06072326,18.0,65.0,All,,,6.5,,False
NCT03654313,18.0,65.0,All,,,9.0,,False
NCT06501456,18.0,,All,,,,,True
NCT02505451,40.0,65.0,All,,,9.0,,True
NCT01911663,20.0,70.0,All,,,,,False
NCT03334643,18.0,65.0,All,,,,,True
NCT07089979,18.0,100.0,All,,,11.0,,False
NCT02053077,18.0,,All,,,,,False
NCT04114903,21.0,40.0,All,,,,,False
NCT03365349,16.0,,All,,,,,True
NCT03481361,18.0,,All,,,,,False
NCT05628597,40.0,,All,25.0,,,,True
NCT03398902,21.0,64.0,All,,,,,False
NCT04499638,40.0,90.0,All,,,,,True
NCT04235829,18.0,,All,,,,,True
NCT07191834,12.0,,All,,,,,False
NCT03297879,20.0,65.0,All,,,7.0,,False
NCT03458494,18.0,,All,,,,,False
NCT03434860,18.0,75.0,All,25.0,,6.5,11.0,False
NCT03398590,65.0,,All,,,,,True
NCT02125682,21.0,80.0,All,,,6.5,,True
NCT06449235,18.0,,All,,,,,False
NCT03314467,18.0,90.0,All,,,,,True
NCT04786054,10.0,19.0,Female,,,,,True
NCT06263348,18.0,,All,,,,,True
NCT00000620,40.0,79.0,All,,,,,True
NCT06273059,8.0,40.0,All,,,,,True
NCT01485913,30.0,80.0,All,,,8.0,,True
NCT00704314,21.0,70.0,All,,32.0,,9.0,True
NCT03363594,18.0,99.0,All,,,,,True
NCT03634098,18.0,,All,,,,,False
NCT06277466,25.0,70.0,All,,,,,True
NCT05770076,18.0,70.0,All,,,6.5,10.0,False
NCT03847779,40.0,75.0,All,,,6.5,,True
NCT03566511,21.0,70.0,All,,,,,False
NCT04915066,13.0,,All,,,,,False
NCT02109978,18.0,90.0,All,,,58.0,69.0,True
NCT02105792,18.0,90.0,All,,,,,True
NCT05847907,18.0,,All,,,,,False
NCT03438162,18.0,90.0,All,,,,,True
NCT07043816,18.0,65.0,All,,,,,False
NCT03206827,20.0,69.0,All,,,,,False
NCT02217943,20.0,60.0,All,,,,,False
NCT02353416,18.0,,All,,,,,False
NCT02161276,18.0,70.0,All,,,,,False
NCT06054659,18.0,,All,,,8.0,,False
NCT00815178,40.0,75.0,All,,,,,True
NCT01855243,18.0,64.0,All,,,,,False
NCT06495814,18.0,65.0,All,,,,,False
NCT02979860,8.0,11.0,All,,,,,True
NCT06968728,40.0,65.0,All,,,,,False
NCT02276742,40.0,,All,30.0,,,,False
NCT01788930,18.0,,All,,,,,False
NCT02420470,40.0,65.0,All,,,,,False
NCT00564551,20.0,65.0,All,,,8.0,,False
NCT06489002,18.0,,All,,,,,True
NCT06257966,18.0,75.0,All,,,7.5,,True
NCT01396330,18.0,,All,,,,,False
